product_id,customer_id,product_title,review_body,star_rating,product_category
B00JIWXTXG,53089089,Sony Alpha a7S Mirrorless Digital Camera,"I recently spent three weeks photographing, among other things, interiors of the great cathedrals, palaces, and castles of Spain and Portugal.  I had tackled similar challenges in other countries using other good low-light cameras including the A99.  What the A7S does in dimly lit interiors is, as my title says, astounding.  You can be in a situation that looks gray and shadowy to the point that you can't see much detail or color with the naked eye.  Then you look through the viewfinder on the A7S, and it's like somebody turned on the lights.  The colors come alive, and the details pop out.  Then, the actual shot typically looks even better than the viewfinder image.<br /><br />At one point, my wife and I were looking at a dark interior cathedral wall that contained an elaborate array of organ pipes.  I showed her how it looked on the A7S rear display.  She said, &#34;It looks like a spotlight is shining on it!&#34;<br /><br />To get these effects, I put the ISO on auto and went with shutter priority to allow good hand-held operation.  In that circumstance, the camera is going to go to the largest aperture and set the exposure to look like an illuminated scene.  The images I got in these circumstances had very, very little grain.  As an aside, the camera's noise management (if you choose to shoot jpeg rather than RAW) is superb (and it hasn't always been that way with Sony as I relate later).<br /><br />Another way I used this camera effectively was for indoor candid portraits.  Using HDR, even in backlit situations, most shots came out better than if I'd used flash fill.  I do occasionally use flash, but I never bothered with flash on the S.  Even so, it was comforting to know that I could use a very small flash and get the same results on the S that would require a big honking flash with any other camera.  That high ISO capability has the side benefit of downsizing your flash requirement.  (The 4-stop advantage reduces required flash power by a factor of 16.)<br /><br />In all of my shooting to date, I've yet to see noticeable noise on any shot but one.  That one was made outdoors in the black of night with only a few scattered lights around.  The ISO for that shot was 409,600, and even then the image was dark.  Auto ISO will go that high in pitch black.  In retrospect, I should have tried multi-frame noise reduction to see how much it would have helped.  I'll try doing that and check back later with an update.<br /><br />Another way the A7S high-ISO capability helped out was shooting from a moving platform.  For example, in Seville, we took the classic horse-drawn carriage ride.  The carriage was continuously jerking forward and backward.  I had a zoom lens with built-in stabilization, but the oscillations of the jerking motion were too great for the stabilization to correct.  No problem.  Just crank the ISO way up and shoot with a super high frame rate.  The images came out tack-sharp with no grain at all.  Even when I was just walking outdoors, I tended to set the ISO to 800 minimum.  There was just no point in shooting ISO 100 or 200 unless I wanted a long exposure with short depth of focus.<br /><br />I made heavy use of in-camera HDR on this trip (which isn't available, unfortunately, in RAW).  HDR pushes the exposure in dark areas by shooting multiple shots with varied exposure and superimposing higher exposure in darker areas.  I'm used to seeing grain when I do this with dark scenes.  Again, I saw no grain.<br /><br />I confess to initially being skeptical about the A7S.  In order to have smaller, lighter lenses to go with the A7 line of small, light, mirrorless bodies, Sony went with higher minimum F numbers (e.g., F4 for the 24-70 Zeiss zoom compared to F2.8 for the much bigger Alpha lens).  In addition, Sony did not put optical stabilization in the new FE prime lenses, and my other Sony-Zeiss alpha lenses didn't have it either.  What good was a low light sensor if I forfeited aperture and stabilization, I asked.The only reason I ended up with an A7S (and some FE lenses) was that my wife wanted to give me something for our 25th anniversary.  I'm now a true believer in the A7S.<br /><br />Sony has now come out with the A7R II.  I'm thinking about getting it as a companion to the S.  I've got the lenses, which are a big part of the expense.  Even with it's backlit sensor, The A7R II can't touch the S when it comes to low light.  Nothing can.  What the A7R II backlit sensor does is help out a lot when you try to make individual sensor detectors very, very small.  The S will benefit proportionately less because of its  larger detectors.  I do shoot a lot of landscapes, and I often need to crop.  That's the only pressing reason for me to go to the A7R II, and even if I had it, I'd stick with the S for most shooting.<br /><br />When people complain about the A7s, they often cite short battery life.  Even an A99 has longer battery life (which says a lot).  What we have to realize is that when we downsize everything we have to pay a price, and not just in lens aperture.  An A99 battery has 150% more weight and volume than an A7s battery, yet the little A7s battery supports the same functionality.  It's no surprise that A7s batteries have relatively short lives.  Unfortunately, the battery size is not reflected in the battery price as much as we might hope.<br /><br />Aside from short battery life (it does come with 2 batteries), I have one other criticism of the A7S design.  The A7S has this ability to go to very high ISO, yet the automatic ISO doesn't seem to take advantage of it unless pushed hard.  For example, I was out today shooting with a 300mm Alpha lens using the LA EA4 adapter.  The program mode set my shutter speed at 320, leaving my ISO at 100.  Now this would be okay if there were some form of stabilization in play, but there was not.  I'm well aware of the old speed versus focal length rule, but, to me, a faster speed would make more sense here.  This camera has ISO to burn, and the automatic ISO selection should, IMHO, take advantage of it.  ***Update:  the A7SII has corrected this with additional flexibility in auto ISO settings.***<br /><br />Another complaint (but not at all from me) is the matter of &#34;lossy&#34; camera RAW.  In my own shots, I have yet to see a recognizable artifact from whatever RAW compression is applied.  I've read the critics comments on this, but I've yet to see an example image from any critic showing a recognizable compression artifact.  I assure you, I can see plenty of artifacts when I use jpeg compression as well as when I apply sharpening.<br /><br />On the subject of sharpening, one of the most critical limitations on sharpening is that it brings out noise.  This is another distinct advantage of the A7S:  noise is extremely low, which allows much more aggressive sharpening.<br /><br />On the subject of jpegs, Sony has, in the past, been rightly criticized for bad application of sharpening and noise reduction.  In the A850/900, the result was a serious noise problem, which drove more people to shoot RAW and do their own noise reduction and sharpening in post.  I have found jpegs from the default settings in the A7s to be extraordinarily clean.  No doubt this is due in part to the low-noise sensor.<br /><br />Speaking of controlling ISO, the Sony manual does a particularly poor job of explaining how to use Auto ISO with control of the maximum and minimum ISO limits.  Here's the sequence:<br />Menu &#62; Camera 4 &#62; ISO &#62; Auto.<br />Now scroll to the right. You'll see the max and min settings appear, which you can select and adjust over the full range of ISO choices.  You don't want to overlook this because this camera is so incredibly capable at high ISO, and, as I've said, the camera tends to be way too conservative in its auto ISO selections.  ***Update:  Again, this was fixed with additional user controllability in the II version.***<br /><br />If you have Sony Alpha lenses that youwant to use with the A7s, you'll want to get the LA EA4 adapter.  I have both the EA2 and EA4.  The autofocus tends to hunt very badly with the EA2.  The EA4 essentially turns the camera into an SLT and improves the autofocus performance.  The only downside is loss of one-half stop of exposure.  The A7s autofocuses beautifully with the EA4.<br /><br />As far as video performance goes, I've used it, but not enough to comment.  I did do an in-depth evaluation of the A99 video, which I reviewed as mediocre due primarily to moire problems.  All the professional reviews have praised video performance for the A7s.  They have specifically said there is no moire issue.  Their praise has had only a few caveats.  Perhaps the most significant complaint is rolling-shutter skew.  (A complaint from non-pros is the inability to record 4K video internally.)  Otherwise, the pros are saying it raises the bar for SLR video.<br /><br />So should you buy an A7S or an A7R II?  If I had an A7R II as well, I'd probably use it less than the A7S unless I were only going to shoot outside in the daytime.  What about waiting for an A7S II?  It'll probably have built in stabilization, which certainly would not hurt.  It will probably also record 4K internally.  But it might be correspondingly more expensive as well as slightly larger and slightly heavier with even worse battery life. ***Update:  The A7SII fixes pretty much all of my complaints about the A7S.  But it does cost more.  Based on my own experience, if I were starting from scratch, I'd get the A7SII; but I won't sell my A7S to upgrade.  [Obviously, this comment is OBE.  In Apr 2016, I'm keeping the A7S, but I do have an A7RII.]  I'm doing fine without the in-camera stabilization and additional ISO control, but I'd definitely pay more up front to get them.***<br /><br />My bottom line is this:  For me, the A7S is a magical little camera.  It breaks the constraining bonds on low light, sharpening, camera shake, freezing action, and huge flash attachments.  I can do so many things so much easier with it, and I can get some shots that no other camera can touch.  I think it's a breakthrough product.has corrected this with additional flexibility in auto ISO settings.***  Another complaint (but not at all from me) is the matter of &#34;lossy&#34; camera RAW.  In my own shots, I have yet to see a recognizable artifact from whatever RAW compression is applied.  I've read the critics comments on this, but I've yet to see an example image from any critic showing a recognizable compression artifact.  I assure you, I can see plenty of artifacts when I use jpeg compression as well as when I apply sharpening.  On the subject of sharpening, one of the most critical limitations on sharpening is that it brings out noise.  This is another distinct advantage of the A7S:  noise is extremely low, which allows much more aggressive sharpening.  On the subject of jpegs, Sony has, in the past, been rightly criticized for bad application of sharpening and noise reduction.  In the A850/900, the result was a serious noise problem, which drove more people to shoot RAW and do their own noise reduction and sharpening in post.  I have found jpegs from the default settings in the A7s to be extraordinarily clean.  No doubt this is due in part to the low-noise sensor.  Speaking of controlling ISO, the Sony manual does a particularly poor job of explaining how to use Auto ISO with control of the maximum and minimum ISO limits.  Here's the sequence: Menu &#62; Camera 4 &#62; ISO &#62; Auto. Now scroll to the right. You'll see the max and min settings appear, which you can select and adjust over the full range of ISO choices.  You don't want to overlook this because this camera is so incredibly capable at high ISO, and, as I've said, the camera tends to be way too conservative in its auto ISO selections.  ***Update:  Again, this was fixed with additional user controllability in the II version.***  If you have Sony Alpha lenses that you want to use with the A7s, you'll want to get the LA EA4 adapter.  I have both the EA2 and EA4.  The autofocus tends to hunt very badly with the EA2.  The EA4 essentially turns the camera into an SLT and improves the autofocus performance.  The only downside is loss of one-half stop of exposure.  The A7s autofocuses beautifully with the EA4.  As far as video performance goes, I've used it, but not enough to comment.  I did do an in-depth evaluation of the A99 video, which I reviewed as mediocre due primarily to moire problems.  All the professional reviews have praised video performance for the A7s.  They have specifically said there is no moire issue.  Their praise has had only a few caveats.  Perhaps the most significant complaint is rolling-shutter skew.  (A complaint from non-pros is the inability to record 4K video internally.)  Otherwise, the pros are saying it raises the bar for SLR video.  So should you buy an A7S or an A7R II?  If I had an A7R II as well, I'd probably use it less than the A7S unless I were only going to shoot outside in the daytime.  What about waiting for an A7S II?  It'll probably have built in stabilization, which certainly would not hurt.  It will probably also record 4K internally.  But it might be correspondingly more expensive as well as slightly larger and slightly heavier with even worse battery life. ***Update:  The A7SII fixes pretty much all of my complaints about the A7S.  But it does cost more.  Based on my own experience, if I were starting from scratch, I'd get the A7SII; but I won't sell my A7S to upgrade.  [Obviously, this comment is OBE.  In Apr 2016, I'm keeping the A7S, but I do have an A7RII.]  I'm doing fine without the in-camera stabilization and additional ISO control, but I'd definitely pay more up front to get them.***  My bottom line is this:  For me, the A7S is a magical little camera.  It breaks the constraining bonds on low light, sharpening, camera shake, freezing action, and huge flash attachments.  I can do so many things so much easier with it, and I can get some shots that no other camera can touch.  I think it's a breakthrough product.",5,Camera
B00NH93UT4,38065773,EHEAR E2 Smart 3-in-1 Wearable Video Camera Mini Camcorder Car DVR+ Wireless Bluetooth Hands Free Headphones + Mp3 Player for Android 2.3 above Cell Phones,"This is renamed Looxcie LX2 which I have with 480p at 4:3 aspect ratio, good enough for the price I bought for $40.00.  Red LED lit if recording, if you try filming ongoing police activity better cover that red LED with black cut out electrical tape before doing so, lol.",5,Camera
B00QQ1T8XC,40879793,"Kastar USB Charger, Battery for NP-FM50-1 NP-FM50 NPFM50 FM50","I purchased four batteries.  Three of the four went open circuit on the first charge.  The forth battery has been through 3 charge cycles with no issues, so far.  I sent the seller a message, but the seller did not respond.  However, it was after the 30 day guaranteed return period.",1,Camera
B00009XVCZ,41925631,Canon EF 50mm f/1.4 Parent ASIN,"This lens does tack tack sharp images on the fly. Compared to my other Canon 50mm 1.8 it's not working out so well. Standing still, aiming the focus point where I want the lens to focus and my shots come out fuzzy. Not good, I thought this was one of the better 50mm lenses. :(",2,Camera
B00KCX8H6E,23105073,"GoPro 3-Way Grip, Arm, Tripod",It's a must,5,Camera
B004AP9FSE,236785,Veho VCC-005-MUVI,purchase 2 of these for other deputies. I finally got one for my self I recommend it to all LEO's works great.,5,Camera
B005JV06QI,45642390,Generic 1 x Pentax PK Lens to Canon EOS EF Mount Adapter,"If your looking for a pentax pk to canon eos for your canon rebel t3i, this one is NOT for you.<br />Perhaps this wasn't the right one, but i had trouble mounting my pentax pk lense onto the adapter, and the adapter wouldn't mount to my lense.<br /><br />Go buy the Neewer Pentax Pk to Canon Eos instead.",1,Camera
B00EEQU4K2,17547886,DSstyles PU Leather Carrying Bag Case with Shoulder Strap for Fujifilm Instax Mini 7S Camera - Pink,This case is awesome. Love it.  Works great with my camera. Worth the money,5,Camera
B00TZ00TRA,47648424,"Canon Powershot SX530 HS 16.0 MP Digital Camera with 50x Optical Zoom and 1080p Full HD Video Bundle Kit; Includes: NB-6L Battery, 32GB SDHC High Speed Memory Card, Small Camera Bag, Mini Tripod, Card Reader, Lens Cleaning Kit, Memory Card Wallet and Mini HDMI Cable","I miss the viewfinder and you can't take pictures while are filming.<br />In all other features, the camera is great.<br />Wifi is nice, you can take selfi with your camera and send to Internet easily.",4,Camera
B0000C73CQ,578278,Fujifilm Instant Film,The product arrived before schedule without any damages. Very impressed.,5,Camera
B00WE055HW,34814748,Otium C3 Wireless Headset,"I received this camera at a discount for a honesty review.<br />I have had this camera for 3 days now, love it!!!!.  I use it as a doggy cam,  I like that I am able to talk to my dog when I'm not there, and correct her if she is doing something bad, She thinks I'm outside and keeps going outside to look for me.  The picture quality is great, it does use a lot of cell data if you are using the app to monitor.  Night vision is perfect!!!.  Have not had any problems with the app, crashing, or not connecting , just make sure you have a good signal or the picture freezes and not responsive moving the camera around,  ( too be expected tho)  Would definitely recommend this",5,Camera
B00QMV8HGK,44591741,Volsey VS1 Built-in Bluetooth Remote Shutter Selfie Stick for iPhone and Android Smartphones - Black,A great tool to take your pic's very well made. Thanks very much,5,Camera
B00S10KFTC,20886972,"The OFFICIAL ROXANT PRO video camera stabilizer Limited Edition (Midnight Black) With Low Profile Handle for GoPro, Smartphone, Canon, Nikon - or any camera up to 2.1 lbs.","Was about to return because I couldn't get it working with my camera.  I went on here to return and saw the picture...I had mounted it backwards and was holding it reverse.  Doh!<br /><br />Works great now with my rebel 5ti!  Its a process fine tuning and balancing 3 separate adjustments but its a fairly simple process of elimination that will drive you insane but, duke it out and you will not regret it.<br />It's as smooth as everyone claims it is.  The price was still a little steep for my liking but worth it in the end for this feel",5,Camera
B00BBJO4Q0,6322688,Samsung EC-DV150FBPBUS 16.2MP Smart Digital Camera with 5.0x Optical Image Stabilized Zoom with 2.7-Inch LCD Screen,Great quality for the price! Still trying to get used to the whole connect wireless with WI-FI but overall it's worth it!,5,Camera
B00F3KWZW8,45841145,Foscam V2 Megapixel HD 1280 x 720p H.264 Wireless/Wired Pan/Tilt IP Camera with IR-Cut Filter,"Easy to use and setup whether you use it internally or view from external networks.  View on 3 iPhones, iPad and a computer.  Haven't tried the SD Card features.",5,Camera
B0034DUR6W,12332871,"STK LP-E6 Battery Charger for Canon EOS 5D Mark II III and IV, 70D, 5Ds, 6D, 5Ds, 80D, 7D and 7D Mark II, 60D Cameras, LP-E6 Battery, LC-E6 Charger","My husband ordered this charger for me when, for the life of me, could NOT find my LC-E6 that came with my Canon 7D MarkII. With 5 little kids, things are easily misplaced around here. Boy, am I glad we did! I was extremely hesitant, as I was concerned about the quality of this charger.<br />-The only difference is the charging light. It does not blink to let you know where you are on the charging level.<br />  It is instead, a constant light: either orange for charging, or green for ready.<br />*Added bonus, the car charger!! It works fantastic. I am extremely pleased with this purchase. It has far exceeded my expectations. It is now my backup, as we found the original. If you're at all hesitant as I was initially, just take the plunge, it's well worth the price, considering that the canon is almost 4-5x this amount.",5,Camera
B007715IJS,6322438,dCables Sony Cyber-shot DSC-W530 Battery Charger - Wall & Travel Charger for Cyber-shot DSC-W530,Met my expectations and was priced right.,5,Camera
B00HZOFEFA,43412361,"Defender  Pro Single 800TVL Outdoor Security Camera with 150ft Night Vision ,21145",really good heavy duty camera... its a pain to adjust you need allen wrenches but other than that its a great camera,4,Camera
